Avg Drop Depth DSAR VORI,Avg Drop Depth DSAR VRBA,Avg Drop Depth RSAM VORI,Avg Drop Depth RSAM VRBA,Avg Prominence DSAR VORI,Avg Prominence DSAR VRBA,Avg Prominence RSAM VORI,Avg Prominence RSAM VRBA,Avg RSAM drop DSAR VORI,Avg RSAM drop DSAR VRBA,Avg RSAM drop RSAM VORI,Avg RSAM drop RSAM VRBA,Avg RSAM peak DSAR VORI,Avg RSAM peak DSAR VRBA,Avg RSAM peak RSAM VORI,Avg RSAM peak RSAM VRBA,Avg Value DSAR VORI,Avg Value DSAR VRBA,Avg Value RSAM VORI,Avg Value RSAM VRBA,Avg h Width DSAR VORI,Avg h Width DSAR VRBA,Avg h Width RSAM VORI,Avg h Width RSAM VRBA,Avg l Width DSAR VORI,Avg l Width DSAR VRBA,Avg l Width RSAM VORI,Avg l Width RSAM VRBA,Coverage Percentage VORI DSAR,Coverage Percentage VORI RSAM,Coverage Percentage VRBA,Lahares,Max Drop Depth DSAR VORI,Max Drop Depth DSAR VRBA,Max Drop Depth RSAM VORI,Max Drop Depth RSAM VRBA,Max Prominence DSAR VORI,Max Prominence DSAR VRBA,Max Prominence RSAM VORI,Max Prominence RSAM VRBA,Max RSAM drop DSAR VORI,Max RSAM drop DSAR VRBA,Max RSAM drop RSAM VORI,Max RSAM drop RSAM VRBA,Max RSAM peak DSAR VORI,Max RSAM peak DSAR VRBA,Max RSAM peak RSAM VORI,Max RSAM peak RSAM VRBA,Max h Width DSAR VORI,Max h Width DSAR VRBA,Max h Width RSAM VORI,Max h Width RSAM VRBA,Max l Width DSAR VORI,Max l Width DSAR VRBA,Max l Width RSAM VORI,Max l Width RSAM VRBA,Mean Min Values DSAR VORI,Mean Min Values DSAR VRBA,Mean Min Values RSAM VORI,Mean Min Values RSAM VRBA,Median Value DSAR VORI,Median Value DSAR VRBA,Median Value RSAM VORI,Median Value RSAM VRBA,Number of drops DSAR VORI,Number of drops DSAR VRBA,Number of drops RSAM VORI,Number of drops RSAM VRBA,Number of peaks DSAR VORI,Number of peaks DSAR VRBA,Number of peaks RSAM VORI,Number of peaks RSAM VRBA,Quantile Changes DSAR VORI,Quantile Changes DSAR VRBA,Quantile Changes RSAM VORI,Quantile Changes RSAM VRBA,Std Drop Depth DSAR VORI,Std Drop Depth DSAR VRBA,Std Drop Depth RSAM VORI,Std Drop Depth RSAM VRBA,Std Prominence DSAR VORI,Std Prominence DSAR VRBA,Std Prominence RSAM VORI,Std Prominence RSAM VRBA,Std RSAM drop DSAR VORI,Std RSAM drop DSAR VRBA,Std RSAM drop RSAM VORI,Std RSAM drop RSAM VRBA,Std RSAM peak DSAR VORI,Std RSAM peak DSAR VRBA,Std RSAM peak RSAM VORI,Std RSAM peak RSAM VRBA,Std Value DSAR VORI,Std Value DSAR VRBA,Std Value RSAM VORI,Std Value RSAM VRBA,Std h Width DSAR VORI,Std h Width DSAR VRBA,Std h Width RSAM VORI,Std h Width RSAM VRBA,Std l Width DSAR VORI,Std l Width DSAR VRBA,Std l Width RSAM VORI,Std l Width RSAM VRBA,Var Value DSAR VORI,Var Value DSAR VRBA,Var Value RSAM VORI,Var Value RSAM VRBA,magnitude,season
0.0222957410537301,0.00036957694453,0.2411765447518519,0.014770766539371,0.004894364049151,0.0001144332025674,91.2747744853188,11.105245708158463,2.1929287559312387,0.4329476887675039,313.2426920871593,34.780842443469524,3.516715747582433,0.7367019089526986,414.4835586527556,48.24541386727296,3.028162134586628,0.551272227955988,360.5155965626706,53.15541394118527,4.0,2.0,2425.999629505077,2446.37330389885,136.0,4.0,2.0,2.0,76.93021099003015,76.93021099003015,88.10572687224669,1,0.0222957410537301,0.00036957694453,0.2411765447518519,0.014770766539371,0.004894364049151,0.0001144332025674,91.2747744853188,11.105245708158463,2.1929287559312387,0.4329476887675039,313.2426920871593,34.780842443469524,3.516715747582433,0.7367019089526986,414.4835586527556,48.24541386727296,4.0,2.0,2425.999629505077,2446.37330389885,136.0,4.0,2.0,2.0,1.8858497149440816,0.2521704824165063,200.823349931908,27.563837670397056,2.9345867449553538,0.5459258144695601,339.9730785299089,38.89799102904009,1,1,1,1,1,1,1,1,0.4327102498935811,0.0391469122959014,36.58782031539752,94.506541704119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884338941386148,0.1769847362317957,111.12357485938622,521.4787916074281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216280054265804,0.0313235968590383,12348.448889529613,271940.1300963434,4.866784653389207,0
0.897923014778077,0.0013646828799244,0.0010600046365709,0.0049073265782162,0.170994231801207,0.0098448356857797,116.1200894096279,8.42630800986143,3.5388287282344564,0.4617483252435118,210.5227323834817,28.8444684513274,5.531346638117021,0.5630873268351586,436.2255223679691,41.50527563836198,4.381168730459445,0.5032546871097369,359.4040489319533,43.5697434011502,457.5725750475144,242.0,1810.6400018423565,2886.8842862266324,1828.8615426861463,20.0,2.0,2.0,99.95362856480408,99.95362856480408,98.9566427080918,0,0.897923014778077,0.0013646828799244,0.0010600046365709,0.0049073265782162,0.170994231801207,0.0098448356857797,116.1200894096279,8.42630800986143,3.5388287282344564,0.4617483252435118,210.5227323834817,28.8444684513274,5.531346638117021,0.5630873268351586,436.2255223679691,41.50527563836198,457.5725750475144,242.0,1810.6400018423565,2886.8842862266324,1828.8615426861463,20.0,2.0,2.0,2.313234868801552,0.2295378077857065,163.7535086398527,27.06074307808605,4.3064908386045335,0.508241007113402,309.5568141991403,34.01369895279136,1,1,1,1,1,1,1,1,0.5162824796180762,0.0470856502715518,48.50097380509653,10.051059454465138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2415939261825164,0.1590167371831748,189.5697720605878,34.34845751489037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5415554775333162,0.0252863227043829,35936.698479103216,1179.8165336522288,2.954262175905408,0
0.0839675677225608,0.0114020009181052,0.1639280673430789,1.8237575169219011,0.0702116878471432,0.1954967849219905,133.9056711675115,19.842652652503048,2.2219111842733987,0.4580896830953486,239.2745271626655,37.74383253757144,2.779800230260099,0.8466378691001578,425.5206510561886,63.00191180633385,2.542321832502344,0.7436421753768486,358.91779713138175,62.16552324839739,168.0,3277.9924652279456,3222.7246435504817,3371.4400530018006,632.0,112.0,8.0,204.0,99.95362856480408,99.95362856480408,98.88708555529794,0,0.0839675677225608,0.0114020009181052,0.1639280673430789,1.8237575169219011,0.0702116878471432,0.1954967849219905,133.9056711675115,19.842652652503048,2.2219111842733987,0.4580896830953486,239.2745271626655,37.74383253757144,2.779800230260099,0.8466378691001578,425.5206510561886,63.00191180633385,168.0,3277.9924652279456,3222.7246435504817,3371.4400530018006,632.0,112.0,8.0,204.0,1.7024098737549282,0.2729265309453026,182.40918454195904,29.61596713100256,2.407362586044669,0.7305312129279509,333.3660953007094,49.75541456340079,1,1,1,1,1,1,1,1,0.5441152099769533,0.0867056498744689,85.07420139425845,38.79845838980231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93518620734345,0.3056981318201472,260.5578546256371,150.9131527326541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.744945657092327,0.093451347798328,67890.39560711464,22774.77966770939,1.587372137468673,0
0.0877799503860079,0.0007537638157021,17.847521599232607,0.0546805825876646,0.0933640868333927,0.2220061585050685,0.0282892137457224,0.0044886225412312,2.741274477955501,0.6198306458680966,213.56006236318484,32.39369129170393,3.0971464732629927,0.8651034026712447,392.5332291221096,56.251455097540216,2.892538959771935,0.7518795799561478,287.0623968119739,41.69271707451506,358.0,2044.520049143324,2.0,4.0,851.8438595182782,10.0,1019.20222297782,74.0,99.95362856480408,99.95362856480408,76.9533967076281,0,0.1732522135383236,0.0007537638157021,17.847521599232607,0.0546805825876646,0.0933640868333927,0.2220061585050685,0.0282892137457224,0.0044886225412312,2.732215280302392,0.6198306458680966,213.56006236318484,32.39369129170393,3.0971464732629927,0.8651034026712447,392.5332291221096,56.251455097540216,358.0,2044.520049143324,2.0,4.0,1687.6877190365565,10.0,1019.20222297782,74.0,2.0696993476065964,0.3737903017715228,184.312313303337,26.576613690178384,2.8396216769443035,0.7422791509000538,271.47924922747626,34.920520935549334,2,1,1,1,1,1,1,1,0.3071960335758229,0.0660380124467123,23.75474804825108,7.701263720734587,0.0854722631523157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090591976531091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434805112910168,0.22964940957311,79.46124310352266,17.79581082166717,0.0,0.0,0.0,0.0,835.8438595182782,0.0,0.0,0.0,0.295371066153145,0.052738851317278,6314.089155557127,316.69088280056644,3.1412538258862392,0
0.000303962544522,0.0627953365748186,0.9841539624241592,0.078344286947793,0.1428134334400368,0.060298140935933,1.1766493442331123,1.639263576523014,3.275287273204774,0.39874298023584,116.56097094954032,23.869708237563888,3.897467581031493,0.4615383168106586,189.31164672613065,27.776140368141636,3.7856587039418503,0.3989616343818216,150.60269969464971,28.75892917602984,893.7877289743296,3266.5890383230926,144.0,2284.6103979174227,2.0,3267.2108724853592,63.0,44.56049685694279,99.95362856480408,99.95362856480408,86.92325527475076,0,0.000303962544522,0.0627953365748186,0.9841539624241592,0.078344286947793,0.252707068078827,0.060298140935933,1.1766493442331123,1.639263576523014,3.275287273204774,0.39874298023584,116.56097094954032,23.869708237563888,3.937887399909081,0.4615383168106586,189.31164672613065,27.776140368141636,1555.5754579486593,3266.5890383230926,144.0,2284.6103979174227,2.0,3267.2108724853592,63.0,44.56049685694279,2.6907425525768915,0.1625203530623158,56.480909661162855,20.910853119011637,3.67495592510001,0.424331030663904,154.2980001294083,26.41026759321537,1,1,1,1,2,1,1,1,0.4153223130200123,0.0305493832453816,21.72008232147528,7.608479200604892,0.0,0.0,0.0,0.0,0.1098936346387902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404198188775886,0.0,0.0,0.0,0.7530981737444561,0.1331124495723507,58.54131077528876,13.05925014980593,661.7877289743296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567156859297235,0.0177189242311516,3427.08506728894,170.54401447520618,2.894721393711892,0
0.0023299255288229,0.0432901555501628,10.836573043823975,2.041639751153305,0.0030103388748878,0.0009966163857176,259.5847362244092,1.7759246688723564,3.165401007809804,0.3518126223023503,83.06966291274705,50.62833981408284,4.394284929339999,0.643655502240094,423.3068975641103,53.02053146371054,3.7285414634737486,0.517336019807601,234.6730661680578,51.72830179734768,2.0,4.0,2395.716447131055,554.0,9.0,194.0,626.0,678.0,99.95362856480408,99.95362856480408,31.76443310920473,0,0.0031507811883897,0.0432901555501628,10.836573043823975,2.041639751153305,0.0030103388748878,0.0009966163857176,259.5847362244092,1.7759246688723564,3.1106278409127968,0.3518126223023503,83.06966291274705,50.62833981408284,4.394284929339999,0.643655502240094,423.3068975641103,53.02053146371054,2.0,4.0,2395.716447131055,554.0,14.0,194.0,626.0,678.0,2.545658544629801,0.1487838123474276,56.15718238280918,28.155544621412925,3.475733067217601,0.5791867091108829,179.42511508573676,51.11918348235639,2,1,1,1,1,1,1,1,0.4749631059146054,0.0313768929324853,55.46156703442858,9.49679331584287,0.0008208556595667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547731668970068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3555349488235209,0.2308144747785191,222.2859370466906,16.501534588702672,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.8374749974819853,0.0532753217672836,49411.037808725305,272.30064378215064,1.660496444966089,0
0.1596018446593274,0.0007539384107135,105.62041378605522,0.1167329380886634,0.5042358909480935,7.854208564939125e-05,0.2070757494086024,0.0531925634328658,3.0619100626539346,0.342079330747465,26.83738406009877,27.67985893495749,3.923060276814776,0.6657170940488619,142.92576506398063,44.62284050187443,3.527017190328978,0.4510283917438989,117.13636828593036,41.91862164359586,1476.167292917434,8.0,4.0,2.0,728.4354333432307,6.0,3810.4864678270487,10.0,99.95362856480408,93.0442847206121,54.97333642476234,0,0.313392889050573,0.0007539384107135,105.62041378605522,0.1167329380886634,0.5042358909480935,7.854208564939125e-05,0.2070757494086024,0.0531925634328658,2.923830481280539,0.342079330747465,26.83738406009877,27.67985893495749,3.923060276814776,0.6657170940488619,142.92576506398063,44.62284050187443,1476.167292917434,8.0,4.0,2.0,1446.870866686461,6.0,3810.4864678270487,10.0,2.3616994723986493,0.1451756007627826,22.72517535923424,20.97099834176654,3.4880900665055385,0.4408537964860756,62.20524023349614,34.59519699433942,2,1,1,1,1,1,1,1,0.3365740760305658,0.044167705900995,101.80583681917469,21.445952378699907,0.1537910443912455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380795813733955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8619894934341784,0.2131294255884071,201.4335639428088,40.6210919568707,0.0,0.0,0.0,0.0,718.4354333432307,0.0,0.0,0.0,0.7430258867909115,0.0454241520516443,40575.48068270165,1650.0731117685457,2.38695895078415,1
0.566735813848751,0.0719816599503289,0.0680623550286867,0.006241118237849,0.4376345956371295,0.2711483917698032,9.323110938010856,2.9723650327678257,3.971101145283733,0.4971476257141964,45.44316018281336,26.47892916951904,5.862757731150843,1.0229454408326004,120.52728488144535,38.56861392500417,5.036465706176268,0.6275676542585285,81.87917025078008,38.95146636648239,1063.2539917315826,478.0,1485.38916818677,370.0,2004.6215618824451,240.0,4.0,2.0,99.95362856480408,99.95362856480408,38.88244841177834,0,0.566735813848751,0.0719816599503289,0.0680623550286867,0.006241118237849,0.8722909501910765,0.2711483917698032,9.323110938010856,2.9723650327678257,3.971101145283733,0.4971476257141964,45.44316018281336,26.47892916951904,6.127442516874599,1.0229454408326004,120.52728488144535,38.56861392500417,2078.507983463165,478.0,1485.38916818677,370.0,2004.6215618824451,240.0,4.0,2.0,2.9033475011049044,0.1613123076030709,35.60792351906647,20.63492157681654,4.810663279193814,0.4497963476353362,63.59931836083456,27.818251921605963,1,1,1,1,2,1,1,1,0.3685844381926949,0.0554656906304633,13.280505473869486,10.01387685164229,0.0,0.0,0.0,0.0,0.434656354553947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646847857237553,0.0,0.0,0.0,1.4495304269552538,0.4617014658928935,48.4797560164246,35.01106545177648,1015.2539917315826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1011384586690807,0.2131682436076467,2350.2867434120576,1225.7747040685767,2.770101976045712,1
0.0011773435165181,0.0,0.4745406662609071,0.0,0.0073505246493867,0.0,0.302420822717508,0.0,3.239245828231894,0.0,67.53217880898696,0.0,3.3096669965688155,0.0,85.43341132870687,0.0,3.356905274389101,0.280572639263667,114.55226879817018,31.24379705081615,42.0,0.0,47.83551013989589,0.0,14.0,0.0,16.0,0.0,33.7352191050313,29.23718989102713,0.0,0,0.0011773435165181,0.0,0.4745406662609071,0.0,0.0073505246493867,0.0,0.302420822717508,0.0,3.239245828231894,0.0,67.53217880898696,0.0,3.3096669965688155,0.0,85.43341132870687,0.0,42.0,0.0,47.83551013989589,0.0,14.0,0.0,16.0,0.0,2.21361162075745,0.1326500588119933,32.52072105697951,20.34060574482674,3.2671780822329626,0.2185125555973245,74.72107946313683,24.92563673833345,1,0,1,0,1,0,1,0,0.7131929829110571,0.1252112342739371,94.33542546862002,19.45219553234812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.769719818656256,0.176735582937605,284.4501156577357,22.29085636518891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1319082365447315,0.031235466276295,80911.86829769923,496.8822774934829,1.72198360834624,1
0.000904403098926,0.0002806260859999,0.0875113869885844,0.0010607488177605,0.0447695407712394,0.0749401102245845,41.71257115796038,3.761761447297968,3.115021357308386,0.406293908774648,55.11535935880667,21.795855968045405,3.6930104611076944,0.5306108632578113,126.85538070464376,27.752118101233343,3.472182608899132,0.4648838090215538,96.04721495780728,32.09840144948103,210.0,2005.9858958464831,2560.0255072357468,1560.6933631292682,10.0,2.0,8.5,2.0,99.95362856480408,99.95362856480408,65.1750521678646,0,0.000904403098926,0.0002806260859999,0.1124194448020716,0.0010607488177605,0.0639467272184681,0.0749401102245845,41.71257115796038,3.761761447297968,3.115021357308386,0.406293908774648,49.74011811022101,21.795855968045405,3.769273898486391,0.5306108632578113,126.85538070464376,27.752118101233343,296.0,2005.9858958464831,2560.0255072357468,1560.6933631292682,10.0,2.0,13.0,2.0,2.4191306097685543,0.2367535648126962,38.91094204592353,20.283646192516866,3.39336125797093,0.452901762670478,81.92844818185625,24.176554662607405,1,1,2,1,2,1,1,1,0.3954723075439403,0.0383115474194189,30.93495498398308,20.76592909834757,0.0,0.0,0.0249080578134872,0.0,0.0191771864472287,0.0,0.0,0.0,0.0,0.0,5.375241248585663,0.0,0.076263437378697,0.0,0.0,0.0,0.7705151695820364,0.1572538033166368,106.39822062845153,69.47259737117936,86.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.5936936265560343,0.0247287586575475,11320.581352900645,4826.441785497997,3.9246789508282567,1
